stop id,arrival time,route,trip id
591,2018-04-19T09:26:19,801,2005829
591,2018-04-19T09:27:49,803,2006737
559,2018-04-19T09:28:49,801,2005825
591,2018-04-19T09:29:49,19,1987635
4039,2018-04-19T09:30:49,801,2005826
2821,2018-04-19T09:32:19,801,2005906
591,2018-04-19T09:33:49,801,2005828
591,2018-04-19T09:35:49,18,1987421
591,2018-04-19T09:36:49,803,2006736
2821,2018-04-19T09:36:49,275,1989636
591,2018-04-19T09:38:19,801,2005827
591,2018-04-19T09:41:19,801,2005826
559,2018-04-19T09:42:19,801,2005904
4039,2018-04-19T09:42:19,1,1985710
4039,2018-04-19T09:42:49,801,2005825
610,2018-04-19T09:42:49,1,1985711
591,2018-04-19T09:44:19,5,1994684
591,2018-04-19T09:44:49,803,2006735
610,2018-04-19T09:44:49,801,2005828
2821,2018-04-19T09:46:49,801,2005905
610,2018-04-19T09:48:49,801,2005829
559,2018-04-19T09:50:49,801,2005903
559,2018-04-19T09:51:49,1,1985709
591,2018-04-19T09:51:49,803,2006734
610,2018-04-19T09:51:19,801,2005827
4039,2018-04-19T09:54:49,801,2005904
610,2018-04-19T09:55:19,801,2005826
591,2018-04-19T09:55:49,3,1989866
559,2018-04-19T09:56:19,801,2005902
591,2018-04-19T09:56:49,1,1985710
591,2018-04-19T09:59:49,801,2005825
4039,2018-04-19T10:02:49,801,2005903
591,2018-04-19T10:02:49,18,1987418
2821,2018-04-19T10:03:19,801,2005828
591,2018-04-19T10:03:49,803,2006887
2821,2018-04-19T10:05:19,801,2005829
559,2018-04-19T10:05:49,801,2005901
2821,2018-04-19T10:07:19,275,1989635
2821,2018-04-19T10:07:49,801,2005827
4039,2018-04-19T10:09:49,1,1985709
2821,2018-04-19T10:09:49,240,1989220
4039,2018-04-19T10:10:49,801,2005902
591,2018-04-19T10:10:49,19,1987654
591,2018-04-19T10:11:49,803,2006733
2821,2018-04-19T10:11:49,801,2005826
591,2018-04-19T10:12:49,801,2005904
610,2018-04-19T10:12:49,801,2005825
610,2018-04-19T10:13:19,1,1985710
591,2018-04-19T10:13:49,5,1994664
559,2018-04-19T10:15:49,801,2005900
4039,2018-04-19T10:18:49,801,2005901
591,2018-04-19T10:19:49,801,2005903
559,2018-04-19T10:21:49,1,1985708
591,2018-04-19T10:21:49,801,2005902
591,2018-04-19T10:21:49,3,1989865
610,2018-04-19T10:24:49,801,2005904
559,2018-04-19T10:25:49,801,2005899
591,2018-04-19T10:25:49,803,2006732
4039,2018-04-19T10:29:51,801,2005900
591,2018-04-19T10:29:51,1,1985709
2821,2018-04-19T10:29:51,801,2005825
610,2018-04-19T10:30:49,801,2005903
591,2018-04-19T10:32:49,803,2006731
591,2018-04-19T10:32:19,801,2005901
559,2018-04-19T10:35:50,801,2005898
2821,2018-04-19T10:36:49,275,1989634
4039,2018-04-19T10:37:49,801,2005899
591,2018-04-19T10:37:49,18,1987450
610,2018-04-19T10:37:49,801,2005902
2821,2018-04-19T10:40:49,801,2005904
591,2018-04-19T10:41:49,801,2005900
4039,2018-04-19T10:42:49,1,1985708
591,2018-04-19T10:43:49,5,1994659
610,2018-04-19T10:45:19,801,2005901
559,2018-04-19T10:46:49,801,2005897
2821,2018-04-19T10:46:49,801,2005903
610,2018-04-19T10:47:49,1,1985709
4039,2018-04-19T10:49:49,801,2005898
2821,2018-04-19T10:51:19,240,1989219
559,2018-04-19T10:51:49,1,1985707
591,2018-04-19T10:52:49,801,2005899
610,2018-04-19T10:53:49,801,2005900
2821,2018-04-19T10:53:49,801,2005902
591,2018-04-19T10:55:19,803,2006730
559,2018-04-19T10:57:49,801,2005896
591,2018-04-19T10:57:49,19,1987653
591,2018-04-19T10:58:49,3,1989864
4039,2018-04-19T11:00:49,801,2005897
591,2018-04-19T11:01:49,803,2006728
591,2018-04-19T11:02:49,1,1985708
591,2018-04-19T11:03:49,803,2006729
559,2018-04-19T11:05:49,801,2005895
591,2018-04-19T11:05:49,801,2005898
2821,2018-04-19T11:05:49,801,2005901
591,2018-04-19T11:06:49,18,1987449
2821,2018-04-19T11:07:19,275,1989633
2821,2018-04-19T11:08:49,801,2005900
610,2018-04-19T11:09:49,801,2005899
4039,2018-04-19T11:10:19,1,1985707
4039,2018-04-19T11:10:49,801,2005896
591,2018-04-19T11:11:49,803,2006727
591,2018-04-19T11:14:49,5,1994658
591,2018-04-19T11:17:19,801,2005897
610,2018-04-19T11:18:49,1,1985708
559,2018-04-19T11:19:19,801,2005894
559,2018-04-19T11:20:19,1,1985706
4039,2018-04-19T11:20:19,801,2005895
591,2018-04-19T11:20:19,3,1989863
591,2018-04-19T11:21:49,803,2006726
610,2018-04-19T11:21:49,801,2005898
591,2018-04-19T11:24:49,801,2005896
559,2018-04-19T11:25:49,801,2005893
591,2018-04-19T11:25:49,1,1985707
2821,2018-04-19T11:27:49,801,2005899
4039,2018-04-19T11:32:49,801,2005894
610,2018-04-19T11:33:49,801,2005897
591,2018-04-19T11:34:49,803,2006725
2821,2018-04-19T11:35:49,240,1989218
559,2018-04-19T11:36:49,801,2005892
591,2018-04-19T11:36:49,801,2005895
610,2018-04-19T11:36:49,801,2005896
4039,2018-04-19T11:38:49,1,1985706
591,2018-04-19T11:38:49,18,1987427
2821,2018-04-19T11:38:49,275,1989632
2821,2018-04-19T11:40:49,801,2005898
4039,2018-04-19T11:42:49,801,2005893
591,2018-04-19T11:43:49,803,2006724
591,2018-04-19T11:44:49,5,1994656
559,2018-04-19T11:47:49,801,2005891
591,2018-04-19T11:47:49,19,1987652
610,2018-04-19T11:47:49,1,1985707
559,2018-04-19T11:50:49,1,1985705
610,2018-04-19T11:50:49,801,2005895
591,2018-04-19T11:51:19,801,2005894
2821,2018-04-19T11:51:49,801,2005897
591,2018-04-19T11:52:19,3,1989862
4039,2018-04-19T11:52:49,801,2005892
591,2018-04-19T11:52:49,803,2006723
2821,2018-04-19T11:56:19,801,2005896
559,2018-04-19T11:58:49,801,2005890
591,2018-04-19T11:59:49,1,1985706
591,2018-04-19T12:00:49,801,2005893
4039,2018-04-19T12:03:49,801,2005891
591,2018-04-19T12:05:19,801,2005892
610,2018-04-19T12:06:49,801,2005894
559,2018-04-19T12:07:19,801,2005889
591,2018-04-19T12:07:49,803,2006722
591,2018-04-19T12:09:19,18,1987448
2821,2018-04-19T12:09:49,275,1989631
591,2018-04-19T12:10:49,803,2006955
2821,2018-04-19T12:10:49,801,2005895
591,2018-04-19T12:12:49,5,1994655
4039,2018-04-19T12:14:49,1,1985705
610,2018-04-19T12:14:49,801,2005893
559,2018-04-19T12:16:49,801,2005888
610,2018-04-19T12:17:49,801,2005892
610,2018-04-19T12:18:19,1,1985706
559,2018-04-19T12:21:49,1,1985704
591,2018-04-19T12:21:49,3,1989861
2821,2018-04-19T12:21:49,240,1989217
591,2018-04-19T12:22:49,803,2006954
4039,2018-04-19T12:23:49,801,2005890
591,2018-04-19T12:23:49,801,2005891
4039,2018-04-19T12:24:49,801,2005889
2821,2018-04-19T12:25:49,801,2005894
591,2018-04-19T12:26:19,803,2006950
559,2018-04-19T12:27:49,801,2005887
591,2018-04-19T12:29:19,19,1987651
591,2018-04-19T12:29:49,1,1985705
2821,2018-04-19T12:30:49,801,2005893
591,2018-04-19T12:31:49,803,2006953
4039,2018-04-19T12:33:49,801,2005888
559,2018-04-19T12:36:49,801,2005886
2821,2018-04-19T12:37:19,801,2005892
2821,2018-04-19T12:37:49,275,1989630
2821,2018-04-19T12:37:49,240,1989216
4039,2018-04-19T12:39:49,1,1985704
591,2018-04-19T12:39:49,801,2005890
610,2018-04-19T12:40:49,801,2005891
4039,2018-04-19T12:41:49,801,2005887
591,2018-04-19T12:42:49,18,1987447
591,2018-04-19T12:44:19,801,2005889
559,2018-04-19T12:45:49,801,2005885
591,2018-04-19T12:46:49,803,2006952
591,2018-04-19T12:47:49,5,1994690
591,2018-04-19T12:49:49,801,2005888
610,2018-04-19T12:49:49,1,1985705
591,2018-04-19T12:51:19,803,2006951
559,2018-04-19T12:52:49,1,1985703
591,2018-04-19T12:52:49,3,1989860
4039,2018-04-19T12:53:49,801,2005886
610,2018-04-19T12:55:49,801,2005890
591,2018-04-19T12:56:19,801,2005887
559,2018-04-19T12:57:19,801,2005952
591,2018-04-19T12:59:19,1,1985704
610,2018-04-19T12:59:19,801,2005889
4039,2018-04-19T13:00:49,801,2005885
610,2018-04-19T13:04:49,801,2005888
559,2018-04-19T13:06:19,801,2005951
2821,2018-04-19T13:06:19,801,2005891
2821,2018-04-19T13:06:19,240,1989216
591,2018-04-19T13:07:49,803,2006950
2821,2018-04-19T13:07:49,275,1989629
610,2018-04-19T13:09:49,801,2005887
4039,2018-04-19T13:10:49,1,1985703
591,2018-04-19T13:10:49,801,2005886
591,2018-04-19T13:11:49,19,1987650
4039,2018-04-19T13:12:49,801,2005952
591,2018-04-19T13:12:49,5,1994689
591,2018-04-19T13:14:49,18,1987446
591,2018-04-19T13:16:19,803,2006949
610,2018-04-19T13:17:19,1,1985704
591,2018-04-19T13:18:19,801,2005885
591,2018-04-19T13:20:49,3,1989859
2821,2018-04-19T13:20:49,801,2005890
559,2018-04-19T13:21:49,1,1985702
4039,2018-04-19T13:22:49,801,2005951
2821,2018-04-19T13:23:49,801,2005889
591,2018-04-19T13:25:49,803,2006948
559,2018-04-19T13:27:19,801,2005950
2821,2018-04-19T13:26:49,801,2005888
610,2018-04-19T13:28:49,801,2005886
591,2018-04-19T13:29:49,1,1985703
591,2018-04-19T13:31:19,801,2005952
559,2018-04-19T13:31:49,801,2005949
2821,2018-04-19T13:31:49,801,2005887
591,2018-04-19T13:32:49,803,2006947
610,2018-04-19T13:34:49,801,2005885
559,2018-04-19T13:35:49,801,2005948
591,2018-04-19T13:35:49,801,2005951
2821,2018-04-19T13:39:49,275,1989628
4039,2018-04-19T13:40:49,1,1985702
591,2018-04-19T13:40:49,5,1994688
591,2018-04-19T13:43:49,803,2006946
2821,2018-04-19T13:45:49,801,2005886
610,2018-04-19T13:46:49,801,2005952
559,2018-04-19T13:48:49,801,2005947
4039,2018-04-19T13:48:49,801,2005950
610,2018-04-19T13:48:49,1,1985703
4039,2018-04-19T13:49:49,801,2005949
591,2018-04-19T13:49:49,18,1987445
2821,2018-04-19T13:49:49,240,1989215
4039,2018-04-19T13:50:49,801,2005948
591,2018-04-19T13:50:49,3,1989858
610,2018-04-19T13:50:49,801,2005951
2821,2018-04-19T13:50:49,801,2005885
559,2018-04-19T13:52:19,1,1985701
591,2018-04-19T13:52:49,803,2006945
591,2018-04-19T13:52:49,19,1987648
559,2018-04-19T13:55:19,801,2005946
591,2018-04-19T13:59:49,1,1985702
4039,2018-04-19T14:02:49,801,2005947
591,2018-04-19T14:03:49,801,2005948
591,2018-04-19T14:04:49,803,2006944
591,2018-04-19T14:05:49,5,1994687
2821,2018-04-19T14:06:19,801,2005952
591,2018-04-19T14:06:49,801,2005949
591,2018-04-19T14:07:49,19,1987649
2821,2018-04-19T14:07:49,275,1989627
591,2018-04-19T14:08:19,801,2005950
559,2018-04-19T14:08:49,801,2005945
4039,2018-04-19T14:08:49,1,1985701
4039,2018-04-19T14:09:49,801,2005946
2821,2018-04-19T14:09:49,801,2005951
591,2018-04-19T14:11:49,803,2006943
559,2018-04-19T14:16:49,801,2005944
610,2018-04-19T14:17:49,801,2005948
591,2018-04-19T14:18:49,18,1987444
591,2018-04-19T14:19:50,3,1989857
610,2018-04-19T14:20:49,801,2005949
610,2018-04-19T14:21:19,1,1985702
591,2018-04-19T14:21:49,801,2005947
559,2018-04-19T14:22:49,1,1985700
4039,2018-04-19T14:22:49,801,2005945
610,2018-04-19T14:22:49,801,2005950
591,2018-04-19T14:23:19,803,2006942
591,2018-04-19T14:25:49,1,1985701
559,2018-04-19T14:27:49,801,2005943
591,2018-04-19T14:28:49,801,2005946
4039,2018-04-19T14:30:49,801,2005944
591,2018-04-19T14:30:49,803,2006941
559,2018-04-19T14:35:49,801,2005942
591,2018-04-19T14:36:19,801,2005945
2821,2018-04-19T14:36:19,240,1989214
2821,2018-04-19T14:36:49,801,2005948
591,2018-04-19T14:38:49,5,1994686
4039,2018-04-19T14:39:49,1,1985700
2821,2018-04-19T14:39:49,275,1989626
2821,2018-04-19T14:41:49,801,2005949
4039,2018-04-19T14:42:49,801,2005943
591,2018-04-19T14:42:49,19,1987648
2821,2018-04-19T14:42:49,801,2005950
591,2018-04-19T14:43:49,801,2005944
4039,2018-04-19T14:46:49,801,2005942
591,2018-04-19T14:46:49,803,2006940
559,2018-04-19T14:47:49,801,2005941
610,2018-04-19T14:47:49,1,1985701
610,2018-04-19T14:48:49,801,2005947
610,2018-04-19T14:48:49,801,2005946
559,2018-04-19T14:51:49,1,1985699
610,2018-04-19T14:51:19,801,2005945
591,2018-04-19T14:54:49,18,1987443
591,2018-04-19T14:55:19,1,1985700
559,2018-04-19T14:55:49,801,2005940
591,2018-04-19T14:55:49,3,1989856
591,2018-04-19T14:57:49,801,2005943
591,2018-04-19T14:59:49,801,2005942
610,2018-04-19T14:59:49,801,2005944
4039,2018-04-19T15:02:49,801,2005941
559,2018-04-19T15:06:49,801,2005939
591,2018-04-19T15:06:49,803,2006939
591,2018-04-19T15:06:49,5,1994685
2821,2018-04-19T15:07:49,275,1989625
4039,2018-04-19T15:09:49,801,2005940
2821,2018-04-19T15:09:49,801,2005947
591,2018-04-19T15:10:49,803,2006938
2821,2018-04-19T15:10:49,801,2005946
4039,2018-04-19T15:11:49,1,1985699
610,2018-04-19T15:11:49,801,2005943
2821,2018-04-19T15:11:49,801,2005945
559,2018-04-19T15:15:49,801,2005938
591,2018-04-19T15:16:49,803,2006937
610,2018-04-19T15:17:49,801,2005942
2821,2018-04-19T15:17:49,801,2005944
610,2018-04-19T15:18:49,1,1985700
591,2018-04-19T15:20:19,801,2005941
4039,2018-04-19T15:21:49,801,2005939
591,2018-04-19T15:21:49,803,2006936
2821,2018-04-19T15:21:49,240,1989238
591,2018-04-19T15:22:49,3,1989855
591,2018-04-19T15:22:49,18,1987441
559,2018-04-19T15:24:49,801,2005994
591,2018-04-19T15:24:49,19,1987647
559,2018-04-19T15:25:49,1,1985698
4039,2018-04-19T15:29:49,801,2005938
2821,2018-04-19T15:29:49,275,1989624
591,2018-04-19T15:30:49,801,2005940
2821,2018-04-19T15:33:19,801,2005943
591,2018-04-19T15:33:49,1,1985699
2821,2018-04-19T15:34:49,801,2005942
591,2018-04-19T15:36:49,5,1994660
591,2018-04-19T15:37:49,803,2006935
610,2018-04-19T15:37:49,801,2005941
559,2018-04-19T15:38:49,801,2005993
4039,2018-04-19T15:38:49,801,2005994
4039,2018-04-19T15:39:49,1,1985698
591,2018-04-19T15:42:49,801,2005939
591,2018-04-19T15:44:49,803,2006894
559,2018-04-19T15:45:49,801,2005870
610,2018-04-19T15:49:19,801,2005940
591,2018-04-19T15:49:49,801,2005938
610,2018-04-19T15:50:49,1,1985699
4039,2018-04-19T15:54:19,801,2005993
591,2018-04-19T15:54:19,803,2006893
559,2018-04-19T15:55:49,1,1985697
591,2018-04-19T15:55:49,18,1987442
2821,2018-04-19T15:55:49,801,2005941
559,2018-04-19T15:58:49,801,2005869
591,2018-04-19T15:58:49,801,2005994
2821,2018-04-19T15:59:49,275,1989623
4039,2018-04-19T16:00:49,801,2005870
591,2018-04-19T16:00:49,1,1985698
610,2018-04-19T16:00:49,801,2005939
559,2018-04-19T16:02:49,801,2005868
591,2018-04-19T16:03:49,3,1989854
591,2018-04-19T16:05:19,19,1987646
610,2018-04-19T16:07:49,801,2005938
2821,2018-04-19T16:08:19,240,1989237
591,2018-04-19T16:08:49,5,1994683
591,2018-04-19T16:09:49,803,2006892
2821,2018-04-19T16:09:49,801,2005940
4039,2018-04-19T16:11:49,801,2005869
559,2018-04-19T16:12:19,801,2005867
4039,2018-04-19T16:13:49,1,1985697
610,2018-04-19T16:13:49,801,2005994
591,2018-04-19T16:15:49,801,2005993
591,2018-04-19T16:17:19,803,2006891
591,2018-04-19T16:18:49,801,2005870
610,2018-04-19T16:19:49,1,1985698
4039,2018-04-19T16:20:49,801,2005868
591,2018-04-19T16:21:49,3,1989853
559,2018-04-19T16:23:49,801,2005866
2821,2018-04-19T16:25:19,801,2005939
2821,2018-04-19T16:25:49,275,1989622
559,2018-04-19T16:26:49,1,1985695
4039,2018-04-19T16:28:49,801,2005867
591,2018-04-19T16:30:49,801,2005869
2821,2018-04-19T16:30:49,801,2005938
610,2018-04-19T16:31:19,801,2005993
610,2018-04-19T16:32:49,801,2005870
591,2018-04-19T16:35:49,1,1985697
2821,2018-04-19T16:35:49,801,2005994
559,2018-04-19T16:37:49,801,2005937
591,2018-04-19T16:37:49,803,2006890
591,2018-04-19T16:39:50,803,2006889
4039,2018-04-19T16:41:19,801,2005866
591,2018-04-19T16:41:49,5,1994682
559,2018-04-19T16:43:49,801,2005936
591,2018-04-19T16:43:49,18,1987440
591,2018-04-19T16:45:19,801,2005868
591,2018-04-19T16:45:49,803,2006888
610,2018-04-19T16:45:49,801,2005869
4039,2018-04-19T16:46:49,1,1985695
591,2018-04-19T16:49:49,19,1987645
591,2018-04-19T16:50:19,801,2005867
2821,2018-04-19T16:51:49,275,1989621
2821,2018-04-19T16:53:19,801,2005993
591,2018-04-19T16:54:49,803,2006886
559,2018-04-19T16:55:49,1,1985696
610,2018-04-19T16:55:49,1,1985697
4039,2018-04-19T16:56:49,801,2005937
591,2018-04-19T16:56:49,3,1989852
559,2018-04-19T16:59:49,801,2005935
2821,2018-04-19T16:59:49,801,2005870
4039,2018-04-19T17:00:49,801,2005936
591,2018-04-19T17:01:49,18,1987439
610,2018-04-19T17:01:49,801,2005868
591,2018-04-19T17:03:49,801,2005866
559,2018-04-19T17:06:49,801,2005934
2821,2018-04-19T17:07:19,240,1989236
591,2018-04-19T17:07:49,1,1985695
2821,2018-04-19T17:09:49,801,2005869
591,2018-04-19T17:11:49,5,1994678
4039,2018-04-19T17:12:49,1,1985696
610,2018-04-19T17:12:49,801,2005867
559,2018-04-19T17:15:19,801,2005933
4039,2018-04-19T17:15:49,801,2005935
2821,2018-04-19T17:16:49,275,1989620
591,2018-04-19T17:18:49,801,2005937
591,2018-04-19T17:19:49,803,2006884
591,2018-04-19T17:20:49,803,2006885
559,2018-04-19T17:23:19,1,1985694
4039,2018-04-19T17:23:49,801,2005934
591,2018-04-19T17:24:49,801,2005936
559,2018-04-19T17:25:49,801,2005932
591,2018-04-19T17:25:49,19,1987644
591,2018-04-19T17:27:49,3,1989851
591,2018-04-19T17:28:19,18,1987438
591,2018-04-19T17:28:49,803,2006883
610,2018-04-19T17:28:49,801,2005866
2821,2018-04-19T17:28:49,801,2005868
4039,2018-04-19T17:31:49,801,2005933
559,2018-04-19T17:33:19,801,2005931
2821,2018-04-19T17:36:19,240,1989235
591,2018-04-19T17:37:50,1,1985696
610,2018-04-19T17:38:49,1,1985695
2821,2018-04-19T17:38:49,801,2005867
4039,2018-04-19T17:40:49,801,2005932
591,2018-04-19T17:40:49,801,2005935
591,2018-04-19T17:42:49,801,2005934
591,2018-04-19T17:43:49,5,1994677
2821,2018-04-19T17:43:49,275,1989646
610,2018-04-19T17:44:49,801,2005937
591,2018-04-19T17:45:19,803,2006882
4039,2018-04-19T17:46:49,1,1985694
2821,2018-04-19T17:49:19,801,2005866
610,2018-04-19T17:49:49,801,2005936
4039,2018-04-19T17:50:49,801,2005931
591,2018-04-19T17:52:49,801,2005933
559,2018-04-19T17:53:49,1,1985693
559,2018-04-19T17:55:19,801,2005930
591,2018-04-19T17:56:49,803,2006881
591,2018-04-19T17:59:19,801,2005932
610,2018-04-19T18:00:49,801,2005935
591,2018-04-19T18:02:49,18,1987437
610,2018-04-19T18:02:49,1,1985696
610,2018-04-19T18:03:19,801,2005934
591,2018-04-19T18:03:49,803,2006880
2821,2018-04-19T18:04:19,801,2005937
591,2018-04-19T18:05:19,1,1985694
591,2018-04-19T18:05:49,5,1994676
559,2018-04-19T18:07:49,801,2005929
2821,2018-04-19T18:08:50,275,1989619
610,2018-04-19T18:09:49,801,2005933
2821,2018-04-19T18:09:49,801,2005936
591,2018-04-19T18:10:49,19,1987643
591,2018-04-19T18:11:19,803,2006879
4039,2018-04-19T18:11:49,1,1985693
591,2018-04-19T18:14:19,3,1989850
610,2018-04-19T18:14:19,801,2005932
4039,2018-04-19T18:16:49,801,2005930
591,2018-04-19T18:16:49,803,2006878
591,2018-04-19T18:18:49,801,2005931
4039,2018-04-19T18:20:49,801,2005929
559,2018-04-19T18:22:49,1,1985692
2821,2018-04-19T18:22:49,801,2005935
2821,2018-04-19T18:25:19,801,2005934
591,2018-04-19T18:26:49,803,2006916
610,2018-04-19T18:27:19,1,1985694
2821,2018-04-19T18:27:49,801,2005933
559,2018-04-19T18:29:19,801,2005928
2821,2018-04-19T18:30:49,801,2005932
591,2018-04-19T18:31:49,1,1985693
591,2018-04-19T18:36:19,801,2005930
610,2018-04-19T18:36:19,801,2005931
591,2018-04-19T18:36:49,18,1987436
591,2018-04-19T18:37:49,801,2005929
2821,2018-04-19T18:37:49,275,1989618
559,2018-04-19T18:41:19,801,2005927
591,2018-04-19T18:40:49,5,1994675
591,2018-04-19T18:43:49,803,2006915
4039,2018-04-19T18:44:49,801,2005928
4039,2018-04-19T18:45:19,1,1985692
591,2018-04-19T18:45:49,19,1987642
2821,2018-04-19T18:45:49,240,1989234
591,2018-04-19T18:46:19,3,1989849
610,2018-04-19T18:47:49,801,2005930
610,2018-04-19T18:48:49,1,1985693
2821,2018-04-19T18:52:49,801,2005931
559,2018-04-19T18:53:49,1,1985691
559,2018-04-19T18:54:19,801,2005926
610,2018-04-19T18:54:19,801,2005929
591,2018-04-19T18:57:49,1,1985692
591,2018-04-19T18:58:49,803,2006914
4039,2018-04-19T19:00:49,801,2005927
591,2018-04-19T19:03:49,801,2005928
591,2018-04-19T19:04:49,18,1987435
2821,2018-04-19T19:04:49,801,2005930
591,2018-04-19T19:05:19,3,1989848
4039,2018-04-19T19:05:49,801,2005926
2821,2018-04-19T19:05:49,275,1989617
2821,2018-04-19T19:05:49,240,1989233
591,2018-04-19T19:08:49,803,2006913
559,2018-04-19T19:09:49,801,2005925
2821,2018-04-19T19:10:49,801,2005929
4039,2018-04-19T19:12:49,1,1985691
591,2018-04-19T19:17:49,801,2005927
610,2018-04-19T19:17:49,1,1985692
610,2018-04-19T19:18:49,801,2005928
591,2018-04-19T19:19:19,5,1994673
591,2018-04-19T19:19:49,803,2006912
591,2018-04-19T19:21:19,801,2005926
4039,2018-04-19T19:22:49,801,2005925
559,2018-04-19T19:24:49,801,2005924
591,2018-04-19T19:26:49,19,1987641
559,2018-04-19T19:27:50,1,1985690
591,2018-04-19T19:29:49,1,1985691
610,2018-04-19T19:29:49,801,2005927
610,2018-04-19T19:35:49,801,2005926
4039,2018-04-19T19:36:49,801,2005924
591,2018-04-19T19:36:49,801,2005925
2821,2018-04-19T19:36:49,801,2005928
591,2018-04-19T19:37:49,803,2006911
559,2018-04-19T19:39:49,801,2005923
4039,2018-04-19T19:40:49,1,1985690
2821,2018-04-19T19:40:49,275,1989616
591,2018-04-19T19:41:49,3,1989847
610,2018-04-19T19:46:49,1,1985691
2821,2018-04-19T19:47:49,801,2005927
591,2018-04-19T19:50:19,801,2005924
610,2018-04-19T19:51:49,801,2005925
4039,2018-04-19T19:52:49,801,2005923
2821,2018-04-19T19:52:49,801,2005926
591,2018-04-19T19:53:49,803,2006910
591,2018-04-19T19:58:19,5,1994672
591,2018-04-19T19:59:19,18,1987434
591,2018-04-19T20:00:49,1,1985690
559,2018-04-19T20:01:19,1,1985689
559,2018-04-19T20:02:49,801,2005922
2821,2018-04-19T20:04:19,275,1989615
610,2018-04-19T20:06:49,801,2005924
2821,2018-04-19T20:08:49,801,2005925
591,2018-04-19T20:09:19,801,2005923
591,2018-04-19T20:12:49,803,2006909
2821,2018-04-19T20:13:49,240,1989232
591,2018-04-19T20:14:49,19,1987640
4039,2018-04-19T20:16:49,801,2005922
591,2018-04-19T20:17:49,3,1989846
610,2018-04-19T20:17:49,1,1985690
559,2018-04-19T20:18:49,801,2005921
4039,2018-04-19T20:19:19,1,1985689
610,2018-04-19T20:22:49,801,2005923
2821,2018-04-19T20:22:49,801,2005924
591,2018-04-19T20:25:49,803,2006908
591,2018-04-19T20:29:19,18,1987433
2821,2018-04-19T20:29:19,240,1989231
4039,2018-04-19T20:30:49,801,2005921
591,2018-04-19T20:33:19,1,1985689
591,2018-04-19T20:35:49,801,2005922
2821,2018-04-19T20:36:49,801,2005923
2821,2018-04-19T20:37:49,275,1989614
559,2018-04-19T20:39:19,1,1985678
591,2018-04-19T20:41:49,803,2006907
559,2018-04-19T20:42:49,801,2005920
591,2018-04-19T20:43:49,5,1994671
591,2018-04-19T20:48:49,801,2005921
591,2018-04-19T20:49:49,3,1989845
610,2018-04-19T20:50:49,801,2005922
610,2018-04-19T20:54:49,1,1985689
4039,2018-04-19T20:56:49,1,1985678
559,2018-04-19T20:59:19,801,2005838
4039,2018-04-19T20:59:49,801,2005920
591,2018-04-19T20:59:49,803,2006906
591,2018-04-19T21:02:49,19,1987639
610,2018-04-19T21:04:49,801,2005921
2821,2018-04-19T21:05:49,275,1989613
2821,2018-04-19T21:09:49,801,2005922
591,2018-04-19T21:10:19,1,1985678
4039,2018-04-19T21:11:49,801,2005838
591,2018-04-19T21:11:49,18,1987432
591,2018-04-19T21:13:49,801,2005920
591,2018-04-19T21:17:49,5,1994670
559,2018-04-19T21:19:49,1,1985688
2821,2018-04-19T21:20:49,801,2005921
559,2018-04-19T21:21:49,801,2005837
591,2018-04-19T21:22:49,803,2006905
2821,2018-04-19T21:23:49,240,1989230
591,2018-04-19T21:26:19,801,2005838
591,2018-04-19T21:26:51,3,1989844
610,2018-04-19T21:28:49,801,2005920
610,2018-04-19T21:30:49,1,1985678
4039,2018-04-19T21:32:49,801,2005837
610,2018-04-19T21:36:49,801,2005838
4039,2018-04-19T21:37:49,1,1985688
559,2018-04-19T21:38:49,801,2005836
2821,2018-04-19T21:38:49,275,1989612
591,2018-04-19T21:40:49,19,1987638
591,2018-04-19T21:41:49,803,2006904
2821,2018-04-19T21:42:49,801,2005920
591,2018-04-19T21:43:49,18,1987431
591,2018-04-19T21:45:49,801,2005837
2821,2018-04-19T21:49:49,240,1989229
2821,2018-04-19T21:52:49,801,2005838
4039,2018-04-19T21:53:49,801,2005836
591,2018-04-19T21:53:49,1,1985688
591,2018-04-19T21:57:49,5,1994665
610,2018-04-19T21:57:49,801,2005837
559,2018-04-19T21:59:49,1,1985687
591,2018-04-19T21:59:49,803,2006903
559,2018-04-19T22:00:19,801,2005835
591,2018-04-19T22:07:19,801,2005836
591,2018-04-19T22:11:19,3,1989843
2821,2018-04-19T22:08:19,275,1989652
4039,2018-04-19T22:11:49,801,2005835
2821,2018-04-19T22:11:49,801,2005837
610,2018-04-19T22:13:49,1,1985688
4039,2018-04-19T22:15:49,1,1985687
591,2018-04-19T22:18:49,803,2006902
610,2018-04-19T22:18:49,801,2005836
559,2018-04-19T22:19:19,801,2005834
591,2018-04-19T22:20:49,801,2005835
591,2018-04-19T22:27:19,19,1987637
2821,2018-04-19T22:29:49,240,1989228
591,2018-04-19T22:30:49,1,1985687
4039,2018-04-19T22:31:49,801,2005834
2821,2018-04-19T22:34:49,801,2005836
610,2018-04-19T22:37:49,801,2005835
2821,2018-04-19T22:37:49,275,1989651
559,2018-04-19T22:39:19,801,2005833
591,2018-04-19T22:40:19,18,1987430
591,2018-04-19T22:40:49,803,2006901
559,2018-04-19T22:41:49,1,1985686
591,2018-04-19T22:45:49,5,1994667
591,2018-04-19T22:47:19,3,1989842
610,2018-04-19T22:47:19,1,1985687
591,2018-04-19T22:47:49,801,2005834
